       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      16.266967     2944.947247     1785.473200     1773.626930   0.7 13.153 12.635 12.949     1546.001839         1549.65  -0.2
      32.405523     2934.602860      628.268830      564.658210  11.3 15.597 14.429 14.880      572.184782         520.611   9.9
       8.674890     2947.449193     2057.699090     1998.282560   3.0 14.051 13.294 13.658     1815.625610         1781.38   1.9
      24.542927     2938.478040      960.446750      943.236770   1.8 15.822 14.594 15.057      878.672249         873.846   0.6
      29.483263     2944.172073      623.092830      639.735600  -2.6 7.728 8.653 8.663      477.496228         490.406  -2.6
      31.320653     2934.942307      664.162220      603.127970  10.1 16.158 14.841 15.323      611.705727         562.757   8.7
      29.459920     2940.013733      655.563430      651.398140   0.6 11.886 11.706 11.948      552.402599         552.844  -0.1
       0.423423     2955.700293     2764.460700     2805.732600  -1.5 12.400 12.082 12.354     2355.485086         2409.69  -2.2
      31.744413     2942.997967      535.564510      555.386350  -3.6 7.202 8.267 8.248      405.252169         419.978  -3.5
      13.028680     2949.435480     2230.268360     2185.053040   2.1 10.565 10.735 10.904     1825.215653         1797.42   1.5
      53.252957     2933.766957      497.648710      500.784020  -0.6 8.733 9.391 9.457      390.542908          393.83  -0.8
      39.947247     2933.937990      402.248850      375.527610   7.1 12.762 12.348 12.640      345.414222         325.207   6.2
      39.100507     2938.976540      445.736730      392.755830  13.5 8.323 9.090 9.134      346.453526         305.697  13.3
      16.816617     2944.260373     1702.805890     1691.048570   0.7 13.840 13.139 13.491     1495.884409         1500.44  -0.3
      44.142713     2932.206857      349.751870      359.697510  -2.8 12.893 12.445 12.744      301.176263         312.429  -3.6
      11.729597     2952.138927     2308.650760     2220.916570   4.0 7.861 8.751 8.768     1774.834483         1708.34   3.9
      28.137020     2931.985167      856.638460      787.663970   8.8 20.815 18.259 19.002      862.186935         807.389   6.8
      15.003883     2951.148750     2297.104790     2264.699350   1.4 7.551 8.524 8.523     1752.898595         1728.16   1.4
      23.685880     2943.549267     1031.645290     1046.476850  -1.4 11.451 11.386 11.604      861.058489         879.147  -2.1
      15.052393     2948.624017     2119.717370     2111.261110   0.4 10.076 10.377 10.518     1715.739995         1716.35  -0.0
       0.632227     2952.768813     2362.322330     2355.489250   0.3 15.331 14.234 14.670     2139.914793         2159.37  -0.9
       9.016937     2950.881847     2252.489010     2163.925370   4.1 10.618 10.775 10.946     1845.617510         1782.34   3.6
      60.135490     2932.335637      439.143220      485.578460  -9.6 8.264 9.047 9.087      340.852435         377.378  -9.7
      10.606130     2942.203730     1692.075380     1665.083360   1.6 18.496 16.557 17.170     1631.044616         1630.53   0.0
      14.762717     2949.527283     2218.359010     2200.155320   0.8 9.173 9.714 9.804     1758.813277         1749.37   0.5
      58.585137     2931.623360      442.704320      488.651570  -9.4 9.377 9.863 9.966      352.652189           390.5  -9.7
      27.558397     2944.743397      705.486020      734.094230  -3.9 8.057 8.895 8.923      544.891737         567.505  -4.0
      28.917623     2943.937230      642.166730      663.857180  -3.3 7.963 8.826 8.849      494.880512         511.976  -3.3
      57.850137     2931.184090      453.090450      498.004280  -9.0 9.816 10.186 10.313      364.577819         402.295  -9.4
       4.908850     2936.391527     1443.647480     1432.130750   0.8 27.708 23.319 24.448     1635.616890         1662.98  -1.6
      46.862070     2934.478333      286.322110      315.824900  -9.3 10.022 10.337 10.475      231.469241         256.411  -9.7
      25.405480     2937.776560      912.946430      888.375340   2.8 15.723 14.522 14.980      833.565746         821.292   1.5
      24.849767     2942.154670      923.473790      939.049710  -1.7 12.145 11.896 12.153      782.544044          801.78  -2.4
      12.415243     2952.422230     2340.875670     2251.657130   4.0 7.578 8.543 8.544     1787.438900         1719.39   4.0
      37.841483     2935.818293      439.009390      389.092530  12.8 11.482 11.409 11.629      366.666893         327.115  12.1
       8.574460     2953.780123     2442.939050     2332.887800   4.7 7.720 8.647 8.657     1871.742498         1787.97   4.7
      30.232993     2941.563777      582.647150      593.062020  -1.8 9.536 9.981 10.092      465.834924         475.808  -2.1
      51.764540     2934.948883      483.384980      494.834230  -2.3 8.051 8.891 8.918      373.300306         382.487  -2.4
      24.560127     2944.844903      970.544320      989.709670  -1.9 9.455 9.921 10.028      774.519565         792.449  -2.3
      47.154647     2933.395050      315.033900      344.043000  -8.4 10.705 10.838 11.015      258.630470         283.964  -8.9
       6.609147     2952.272283     2314.818220     2231.524120   3.7 11.028 11.075 11.270     1914.085051         1856.06   3.1
      34.829920     2932.594153      602.168050      539.932100  11.5 16.106 14.803 15.282      554.035052         503.239  10.1
       8.026040     2946.834353     2002.262830     1948.753910   2.7 15.766 14.553 15.013     1829.716831         1803.22   1.5
       9.571700     2952.341807     2317.288580     2217.163490   4.5 9.158 9.703 9.793     1836.631458         1762.26   4.2
      16.570680     2940.925113     1498.139490     1478.277790   1.3 17.175 15.587 16.126     1407.777772         1409.03  -0.1
      34.222563     2938.163930      507.492190      456.506240  11.2 11.336 11.302 11.513      422.508465         382.478  10.5
      40.234930     2932.738550      411.562850      388.974180   5.8 13.961 13.229 13.588      362.470607         346.066   4.7
      33.197860     2935.765633      593.629220      531.831110  11.6 13.734 13.062 13.408      520.346007         470.779  10.5
      24.197593     2946.455097     1062.235900     1066.504740  -0.4 7.845 8.739 8.755      816.305906         820.021  -0.5
      38.483590     2938.220973      435.536280      380.748420  14.4 9.079 9.645 9.730      344.563675         302.033  14.1
       7.483903     2954.437443     2520.530110     2418.475530   4.2 8.163 8.972 9.006     1951.666286         1874.71   4.1
       3.094107     2954.072027     2469.951430     2464.762660   0.2 10.828 10.929 11.112     2033.309062         2040.34  -0.3
      56.721613     2933.944363      414.155070      428.163030  -3.3 7.656 8.600 8.606      316.831066         327.608  -3.3
       2.793330     2945.899667     1865.061950     1837.574200   1.5 19.000 16.927 17.568     1815.042804         1817.74  -0.1
       8.651007     2934.904953     1365.154310     1346.381620   1.4 26.595 22.502 23.568     1518.794097          1533.8  -1.0
       8.544357     2940.727937     1595.243820     1572.621300   1.4 20.772 18.228 18.968     1604.324273         1610.68  -0.4
       1.690833     2947.862180     1969.675240     1941.710740   1.4 18.738 16.735 17.361     1907.362310         1910.69  -0.2
      50.364183     2934.283837      402.365830      429.005240  -6.2 9.116 9.672 9.760      318.595895         340.628  -6.5
      32.900273     2933.711520      632.003290      565.296470  11.8 16.488 15.084 15.584      585.922973         531.151  10.3
      30.978947     2942.855813      546.533250      565.029440  -3.3 8.244 9.032 9.071      424.003651         438.899  -3.4
      44.422070     2935.566250      286.645280      300.491420  -4.6 9.534 9.979 10.090      229.164087         241.067  -4.9
      11.045060     2952.482910     2318.855860     2223.743530   4.3 8.217 9.012 9.049     1797.828775         1726.15   4.2
      26.618717     2943.483547      785.354240      811.484760  -3.2 10.016 10.333 10.471      634.822921         658.743  -3.6
      46.641360     2932.688347      339.368640      364.039310  -6.8 11.812 11.651 11.889      285.500234         308.425  -7.4
      35.777283     2940.863427      504.900940      461.155910   9.5 7.837 8.733 8.749      387.928556         354.501   9.4
      22.392250     2944.239297     1204.980110     1207.965510  -0.2 10.761 10.879 11.059      990.474170         998.352  -0.8
       0.238933     2954.938857     2654.177710     2680.727140  -1.0 13.161 12.641 12.955     2298.602530         2342.64  -1.9
      60.908480     2932.650670      446.452980      491.560270  -9.2 7.449 8.449 8.443      339.849009         374.114  -9.2
       1.661113     2957.053783     3126.170370     3240.740340  -3.5 9.546 9.988 10.100     2499.992234         2600.65  -3.9
      42.759910     2937.989313      372.231550      359.453700   3.6 7.511 8.494 8.491      283.769254         274.007   3.6
      80.481220     2931.249900      978.896370      930.262540   5.2 7.550 8.523 8.523      746.965758          709.85   5.2
      51.192303     2935.604787      465.169000      484.509290  -4.0 7.795 8.703 8.716      357.048428         372.057  -4.0
      35.056903     2936.528310      505.162020      444.775460  13.6 12.172 11.915 12.174      428.314463          379.99  12.7
      13.570147     2932.475317     1237.111580     1204.766830   2.7 26.825 22.670 23.749     1381.553918         1377.94   0.3
      37.688637     2939.485903      471.968710      410.738270  14.9 7.814 8.717 8.731      362.431203         315.561  14.9
       3.240937     2936.284090     1450.008530     1441.708280   0.6 28.616 23.985 25.165     1666.968554         1699.94  -1.9
      22.055560     2931.652403     1032.166590      974.957190   5.9 24.148 20.705 21.635     1101.975331         1063.55   3.6
       3.392183     2955.546340     2760.958890     2806.494330  -1.6 9.354 9.847 9.947     2198.177730          2241.5  -1.9
      10.131840     2944.104607     1842.960300     1807.883120   1.9 16.595 15.162 15.668     1712.202902          1702.5   0.6
      10.402507     2949.491567     2211.516310     2140.262470   3.3 11.208 11.208 11.413     1836.000122          1787.8   2.7
      38.126470     2933.615083      466.952700      424.528660  10.0 13.685 13.026 13.369      408.883920          375.38   8.9
      16.723197     2943.276177     1645.077480     1630.759580   0.9 14.824 13.862 14.269     1474.881137         1478.64  -0.3
      43.362567     2937.281553      331.849490      330.487150   0.4 8.218 9.013 9.051      257.294008         256.545   0.3
      41.372980     2937.354953      371.899880      345.982110   7.5 8.745 9.400 9.467      291.940123         272.172   7.3
      34.318683     2935.730220      545.861050      483.730440  12.8 13.770 13.088 13.436      478.829512         428.538  11.7
      31.045693     2940.041767      557.743520      547.500020   1.9 11.058 11.098 11.294      461.501254         455.712   1.3
       2.346833     2956.596177     3031.655240     3135.775770  -3.3 8.304 9.076 9.118     2355.293278         2439.48  -3.5
      67.947190     2931.451703      557.145160      541.742400   2.8 7.748 8.668 8.679      427.166647         415.505   2.8
       6.772453     2950.167757     2180.682820     2106.228750   3.5 13.132 12.620 12.932     1887.384409         1839.39   2.6
      51.182360     2932.438433      432.004890      456.120080  -5.3 10.962 11.027 11.218      356.693337         378.781  -5.8
       9.812280     2948.776513     2167.261580     2098.731460   3.3 12.723 12.320 12.610     1859.512366          1815.9   2.4
      55.319880     2934.439980      471.355660      468.321170   0.6 7.660 8.603 8.609      360.627768         358.376   0.6
      33.273377     2938.140760      538.834110      494.201560   9.0 11.359 11.319 11.532      448.831019         414.287   8.3
       4.057670     2945.407560     1850.844050     1819.977050   1.7 18.692 16.701 17.325     1790.749241         1789.27   0.1
      20.426807     2938.841563     1228.904830     1209.318070   1.6 17.758 16.016 16.587     1167.941540          1166.6   0.1
      83.247223     2931.379527     1153.075090     1082.361750   6.5 7.720 8.648 8.657      883.481105         829.554   6.5
      38.609510     2939.726507      470.106820      413.384450  13.7 7.573 8.540 8.541      358.925879          315.63  13.7
       8.342157     2950.291517     2215.171760     2132.135140   3.9 12.308 12.015 12.282     1883.750128         1827.33   3.1
      52.637767     2933.239020      467.948310      482.692940  -3.1 9.761 10.146 10.269      376.061474         389.403  -3.4
       3.672453     2953.376580     2399.857040     2375.385470   1.0 11.523 11.439 11.661     2006.231714         1998.98   0.4
